17.32412023,19.6612486,17.99676393,17.98054327,18.28057864,14.35842465
20.83815071,23.54890036,23.80008493,22.47136356,23.98313597,22.64313741
8.008631866,8.769750396,8.683046745,5.974180916,7.969843636,6.970684624
28.72159551,22.82255821,25.48407383,24.78402218,32.71650279,24.68383102
21.55272616,13.18270058,10.51711696,10.12662711,10.0586466,8.929007815
5.741933711,6.782294914,7.363698749,7.427415878,7.545080896,7.193113934
15.13459684,17.00726106,17.35816002,17.29072942,18.21858982,15.77796239
8.948731578,11.16928346,11.86364453,13.36093499,13.16481973,10.36769503
7.30240531,8.147855674,7.668682388,7.823389616,8.374087765,7.505070692
9.237230243,9.73432156,9.986950728,9.876326023,10.80521362,9.73074684
25.96230478,27.78473359,25.50465762,25.78639328,23.80584193,22.67752419
17.11994792,19.4524219,19.89303838,19.40171876,21.816044,22.83081039
18.86632088,19.16402281,18.30271952,17.78850077,17.33983697,17.2676893
12.76225137,13.90687553,14.67368856,15.90671471,17.48002781,16.70831773
15.43364601,15.97178676,16.00543186,15.08228443,14.46681227,15.75193115
7.022503055,8.429318527,8.054910364,7.361280042,8.871864106,10.26738768
0,0,0,0,0,0
24.94036298,25.90219896,21.20095626,16.68383629,17.70618312,16.93801459
2.423698836,3.039152802,2.955699613,4.122593799,4.850059879,3.984640698
6.920354862,12.51402187,8.133940793,8.386750327,10.39229021,10.08142711
5.082502191,7.351148667,9.570895298,11.13082591,10.74142104,10.62888741
5.233237212,7.718692855,7.8890396,10.24957085,11.03687813,10.60310347
0,0,0,0,3.740482715,3.999175198
0,0,0,0,0,0
1.234267169,0.826045658,12.75381108,6.133611134,9.189716751,0
5.607028859,8.007014301,7.057869751,6.765220056,7.929748622,0
1.059580518,1.366372846,7.944567119,8.141591782,2.71506513,4.013959869
0,3.118756802,0,0.134042833,0.147183112,4.121908303
0.917236381,2.862053246,2.36777746,1.806724183,3.377919113,2.887491628
2.944647513,6.955211082,3.81394382,4.242552255,4.80072392,4.566489448
12.23199643,12.05234017,11.27277716,11.36344629,14.3371584,12.95061345
20.59139786,22.17068431,21.39820069,20.53631262,20.83551094,21.0802972
9.376349431,7.747796267,6.668610427,7.074803755,9.020165318,5.334288406
0,49.2842837,47.48002891,49.12784102,48.87498375,52.77180386
0.444972102,0.585211432,0.633688409,0.548674326,0.429203871,0
1.143192682,1.983018032,5.372359049,3.675468877,2.22345822,0.219520361
0,0,0,0,0,61.11022038
6.815745653,6.283779135,5.204558464,7.061071047,8.17114468,6.383150471
0.769389306,0.741225422,0.648557271,0.576832325,1.270725094,0.612695292
5.036480085,8.549508062,2.622468715,5.387696129,8.944202049,5.275365461
0.668770196,0.528151019,0.142489334,0.190932317,0.349782374,0
4.434575883,8.3976111,9.223904712,8.057902215,4.456997569,4.857395691
0,34.27129695,30.24284983,38.01208718,30.66905634,22.01588084
0,0,6.913882096,7.530130373,7.217875446,5.40608447
1.04454105,0.952529777,0.616326643,1.251062097,0.506291446,0.86597007
0,0,0,0,0,0
0,3.55666828,4.07039316,3.29591007,2.08177695,4.04849351
2.695217092,1.09471649,4.695926314,1.886865111,31.06457203,1.998840409
2.229016972,3.867776812,11.34977491,3.387191999,2.319713844,6.889404385
26.2885694,26.16456378,22.62694539,22.49305183,24.06083872,23.34009716
0,2.396818667,7.775215676,0,2.287721058,8.259932067
5.811404737,1.866324871,0.862861547,1.830585405,2.731910949,2.809320294
4.694961288,6.722165962,0,0,0,3.620785914
8.763089718,13.00053544,26.88913656,31.74246436,37.76333863,40.15998751
0,12.0320515,10.64661017,9.243644208,7.943640119,8.018395571
0,0,0,0,0,0.467331446
0,0.002681293,1.013570516,0.627032274,7.534231789,4.340878066
0,0,0,0,0,0
5.957398192,4.996208809,3.150786723,9.637703472,6.55010716,0
5.421060719,5.973654028,6.631055226,6.641668292,6.241870775,5.319693778
14.3631767,1.950865363,6.221125172,1.472166184,5.168141789,2.051149029
0.091651833,0.153415173,0.259130697,0.505627754,1.858670829,1.404260094
0,0,0,0,0,0
0.09866133,0.310299595,0.171427708,0.15436808,0.916186053,0
0,0,0,0,0,0
0,0,0,4.135516658,2.830054462,2.841814974
1.91046515,1.725186019,1.708472395,1.442253763,1.954973936,2.198503871
0,0.686221669,0.136733163,0.719747885,0.822753211,0
0,7.67324606,7.428554057,9.096625709,7.645531085,9.007948621
