5.17706E+11,4.95813E+11,5.86842E+11,5.05104E+11,5.15655E+11,5.55455E+11
2.92267E+12,2.47524E+12,2.78602E+12,2.92859E+12,2.69428E+12,2.86067E+12
55849686539,53212476812,61739352212,57744457955,60691483443,70919958016
2.75039E+11,2.22149E+11,2.38544E+11,2.915E+11,3.00523E+11,3.82674E+11
2.84554E+11,2.49181E+11,2.71285E+11,2.3444E+11,2.40608E+11,2.75894E+11
1.62522E+12,1.42072E+12,1.35476E+12,1.19512E+12,1.23208E+12,1.41974E+12
3.73003E+12,3.39635E+12,3.73274E+12,3.36055E+12,3.46679E+12,3.94955E+12
5.15224E+11,4.80952E+11,5.21643E+11,4.6215E+11,4.75901E+11,5.42686E+11
2.39886E+12,2.13402E+12,2.14132E+12,1.8359E+12,1.8758E+12,2.08576E+12
1.3329E+11,1.46619E+11,1.90846E+11,1.77468E+11,1.88224E+11,2.07921E+11
9.47998E+11,8.46555E+11,8.76924E+11,7.65265E+11,7.83528E+11,9.14105E+11
2.16105E+11,2.33996E+11,2.92636E+11,2.99813E+11,3.18951E+11,3.70588E+11
5.03791E+12,5.7001E+12,5.15572E+12,4.38948E+12,4.92254E+12,4.95481E+12
1.054E+12,1.14614E+12,1.57618E+12,1.35169E+12,1.20885E+12,1.4339E+12
1.54913E+12,1.61346E+12,1.84721E+12,1.55613E+12,1.52824E+12,1.71626E+12
54438966420,50363282117,55591336862,50630703922,53785050339,66200847918
19271523179,22583157895,39197543860,35799714286,36180000000,40761142857
1.58136E+11,1.31136E+11,1.35409E+11,1.2453E+11,1.27507E+11,1.57883E+11
60763483146,57222490769,75527984234,56454734397,47722657821,60031262269
2.14314E+11,1.66225E+11,1.90949E+11,1.77893E+11,1.88494E+11,2.41627E+11
30366213119,40284481652,57531233351,53274304222,52687612262,59596885023
5.33813E+11,4.79321E+11,5.24234E+11,4.77581E+11,4.72037E+11,5.87114E+11
92507257784,93216746662,1.06826E+11,1.0118E+11,1.03312E+11,1.17921E+11
60806300000,64328000000,77148000000,87133000000,91370000000,1.00023E+11
25155888600,29440300000,45600000000,54091700000,57907700000,65128200000
44856586316,44050929160,46251061734,43173480832,41801210428,39770297329
48852482960,52902703376,74164435946,53074370486,37867518957,47112941176
1.47395E+11,1.15419E+11,1.74161E+11,1.14567E+11,1.0942E+11,1.40645E+11
22279907003,26795901408,34064873239,38043450704,39196676056,42231295775
1.20551E+11,1.47529E+11,2.01175E+11,1.89805E+11,1.91896E+11,2.22045E+11
1.69582E+12,2.20887E+12,2.47281E+12,1.80221E+12,1.7957E+12,1.88548E+12
1.10999E+12,1.0578E+12,1.27444E+12,1.17056E+12,1.0779E+12,1.2207E+12
3.61558E+11,4.23627E+11,5.52025E+11,5.94749E+11,5.57531E+11,5.19872E+11
2.30814E+11,2.55017E+11,3.23277E+11,3.01355E+11,3.01255E+11,3.58582E+11
13680482787,13220556883,14262589158,14187696311,14075894320,15713908816
8486721917,11268186636,12011207762,11272143550,10665634661,13454211124
1.81007E+11,2.08369E+11,2.83903E+11,3.06446E+11,3.18627E+11,3.46842E+11
1.79638E+11,2.18538E+11,2.78384E+11,2.43919E+11,2.5044E+11,2.98258E+11
5.19797E+11,5.28207E+11,7.46647E+11,6.5427E+11,6.44936E+11,7.86522E+11
61762635000,69555367000,95129659000,99290381000,99937696000,1.07562E+11
1.71001E+11,1.61208E+11,2.09755E+11,1.65979E+11,1.60034E+11,1.73758E+11
16674324634,19649631451,30659338784,33000198263,33941126194,40287647902
1.33442E+11,1.48047E+11,2.36635E+11,1.84388E+11,1.37278E+11,1.7934E+11
1.79817E+11,1.36013E+11,1.8331E+11,91030959455,93355993629,1.30902E+11
10945070442,12786654366,14901750765,14420604206,15646316818,18663264706
54526580232,61739815527,57730424385,74294471279,51772232495,26078607539
60905331599,57048114434,78784395319,68400260078,65481144343,79275422627
17910858638,20265559484,28045512871,21243347377,20954761767,27005238896
27941177435,32014249841,45680532614,47378599025,49774021003,58001200572
2.91383E+11,3.41105E+11,4.20333E+11,4.01296E+11,4.1343E+11,5.06514E+11
28526891010,32197272797,62405374786,48564863888,55009730600,65556464048
16949789465,16230887978,18965572150,17774766636,19040312815,23236007428
35895153328,40000088347,55096728048,64007750169,69188755364,87778582964
99130304099,1.15932E+11,1.71222E+11,1.93241E+11,2.05276E+11,2.45214E+11
5.10229E+11,7.55094E+11,9.12524E+11,8.60854E+11,9.31877E+11,1.04224E+12
29549438884,46679875794,68997168338,81847410182,81779012351,50392607758
31862554102,49540813342,60269734045,67822772707,67184236747,76168043982
15508574820,14372591916,17595745653,14383107714,14023890620,16862282414
27066912635,29933790334,47648211133,64589334979,74296618481,84269348327
2.8677E+11,3.75349E+11,3.66829E+11,3.17621E+11,2.96357E+11,3.68289E+11
4415702800,12041655200,19091020000,19963120600,20548678100,24311560500
10351914093,11242275199,15227991395,18049954289,20016747754,24571753583
1.31614E+11,1.38517E+11,2.34638E+11,1.77499E+11,1.74879E+11,2.24228E+11
3310277927,3429461495,4321655656,4180866177,4486979198,5356344850
1380188800,1589515447,0,0,0,0
9748276762,9535344283,12517845732,11388160958,11821066153,14250985959
1.70078E+11,1.77166E+11,2.31219E+11,2.70556E+11,2.78655E+11,3.14568E+11
12545438605,16002656434,19271168018,21410840909,21185922408,29173513476
1.1989E+12,1.67562E+12,1.85672E+12,2.10359E+12,2.2948E+12,2.71317E+12
